scanner,noise_mean,noise_std,noise_skew,noise_kurt,noise_energy,fft_band_0,fft_band_1,fft_band_2,fft_band_3,fft_band_4,lbp_0,lbp_1,lbp_2,lbp_3,lbp_4,lbp_5,lbp_6,lbp_7,lbp_8,lbp_9,lbp_10,lbp_11,lbp_12,lbp_13,lbp_14,lbp_15,lbp_16,lbp_17,lbp_18,lbp_19,lbp_20,lbp_21,lbp_22,lbp_23,lbp_24,lbp_25,lbp_26,lbp_27,lbp_28,lbp_29,lbp_30,lbp_31,lbp_32,lbp_33,lbp_34,lbp_35,lbp_36,lbp_37,lbp_38,lbp_39,lbp_40,lbp_41,lbp_42,lbp_43,lbp_44,lbp_45,lbp_46,lbp_47,lbp_48,lbp_49,lbp_50,lbp_51,lbp_52,lbp_53
official_scans,0.9697993,0.09868742,-4.461805,21.847124,0.9502495,97.2178,33.70972,28.860847,14.734681,8.746629,0.019886016845703125,0.055492401123046875,0.00699615478515625,0.055973052978515625,0.023120880126953125,0.1493072509765625,0.036724090576171875,0.12415313720703125,0.35324859619140625,0.17509841918945312,0.025844573974609375,0.03446197509765625,0.010585784912109375,0.008697509765625,0.00408935546875,0.00679779052734375,0.005542755126953125,0.00823974609375,0.007396697998046875,0.01694488525390625,0.010440826416015625,0.023090362548828125,0.015743255615234375,0.0398406982421875,0.05118560791015625,0.055751800537109375,0.198089599609375,0.47725677490234375,0.018070220947265625,0.026622772216796875,0.00595855712890625,0.00319671630859375,0.001678466796875,0.001800537109375,0.00115203857421875,0.001628875732421875,0.001491546630859375,0.00241851806640625,0.002109527587890625,0.003437042236328125,0.00345611572265625,0.00681304931640625,0.003509521484375,0.009426116943359375,0.003429412841796875,0.00846099853515625,0.004627227783203125,0.0064849853515625,0.011264801025390625,0.022319793701171875,0.042877197265625,0.040660858154296875,0.13311767578125,0.6339874267578125
official_scans,0.9669214,0.0810191,-5.92255,43.948284,0.941501,83.81808,33.414246,17.97275,12.395261,5.794516,0.042095184326171875,0.08700942993164062,0.012149810791015625,0.060398101806640625,0.049152374267578125,0.12342071533203125,0.055755615234375,0.11954116821289062,0.234588623046875,0.21588897705078125,0.056209564208984375,0.064666748046875,0.01441192626953125,0.008510589599609375,0.00467681884765625,0.00597381591796875,0.00569915771484375,0.0094451904296875,0.0097808837890625,0.0245361328125,0.0088653564453125,0.0279388427734375,0.01058197021484375,0.021549224853515625,0.0374908447265625,0.061397552490234375,0.13396835327148438,0.4942970275878906,0.04360198974609375,0.050342559814453125,0.00885009765625,0.004703521728515625,0.002349853515625,0.002201080322265625,0.0013427734375,0.001987457275390625,0.001514434814453125,0.002017974853515625,0.002071380615234375,0.00399017333984375,0.00502777099609375,0.00959014892578125,0.003711700439453125,0.015819549560546875,0.002971649169921875,0.00748443603515625,0.004619598388671875,0.0079193115234375,0.00592803955078125,0.01203155517578125,0.025455474853515625,0.04543304443359375,0.08890151977539062,0.6401329040527344
official_scans,0.9771821,0.100246824,-5.3543773,29.733246,0.96493405,96.93086,32.410366,33.06467,16.660686,10.738542,0.00588226318359375,0.026691436767578125,0.003070831298828125,0.04477691650390625,0.009609222412109375,0.17399978637695312,0.014698028564453125,0.12494659423828125,0.48236846923828125,0.11395645141601562,0.0062713623046875,0.01209259033203125,0.004718780517578125,0.005535125732421875,0.002742767333984375,0.006175994873046875,0.00392913818359375,0.007633209228515625,0.006072998046875,0.0200653076171875,0.011768341064453125,0.02959442138671875,0.02298736572265625,0.06328582763671875,0.06829071044921875,0.049068450927734375,0.25368499755859375,0.4260826110839844,0.00308990478515625,0.006473541259765625,0.002201080322265625,0.001373291015625,0.000957489013671875,0.000812530517578125,0.000629425048828125,0.0010833740234375,0.0009918212890625,0.001773834228515625,0.001220703125,0.002384185791015625,0.002307891845703125,0.008083343505859375,0.00261688232421875,0.00762176513671875,0.003406524658203125,0.0084381103515625,0.0054779052734375,0.00785064697265625,0.0194549560546875,0.035430908203125,0.06667327880859375,0.033355712890625,0.16157150268554688,0.6147193908691406
official_scans,0.96349037,0.10345281,-3.9703243,17.968771,0.93901634,93.99095,35.675423,24.292809,17.260818,8.07625,0.0115203857421875,0.05277252197265625,0.004688262939453125,0.0748138427734375,0.02620697021484375,0.166839599609375,0.02321624755859375,0.09923553466796875,0.3147430419921875,0.22596359252929688,0.01602935791015625,0.0344696044921875,0.013950347900390625,0.010738372802734375,0.0049896240234375,0.007625579833984375,0.00656890869140625,0.0108489990234375,0.00780487060546875,0.019702911376953125,0.008640289306640625,0.0404510498046875,0.008670806884765625,0.0179443359375,0.02944183349609375,0.0496978759765625,0.19420242309570312,0.5182228088378906,0.01029205322265625,0.025074005126953125,0.0084381103515625,0.004032135009765625,0.002292633056640625,0.00191497802734375,0.0009918212890625,0.001308441162109375,0.001316070556640625,0.00255584716796875,0.003116607666015625,0.003936767578125,0.003940582275390625,0.007537841796875,0.004161834716796875,0.02732086181640625,0.00337982177734375,0.01959228515625,0.004032135009765625,0.007476806640625,0.005062103271484375,0.011852264404296875,0.024242401123046875,0.044769287109375,0.14262771606445312,0.6287345886230469
official_scans,0.97685486,0.0814043,-6.640726,53.672398,0.96087193,102.51534,36.121044,18.955204,13.659292,7.472805,0.03214263916015625,0.09030914306640625,0.003505706787109375,0.055393218994140625,0.018222808837890625,0.09997940063476562,0.04323577880859375,0.09198379516601562,0.3946266174316406,0.17060089111328125,0.0492095947265625,0.07416152954101562,0.01580810546875,0.0083770751953125,0.0028839111328125,0.005462646484375,0.003154754638671875,0.006435394287109375,0.00536346435546875,0.01404571533203125,0.007884979248046875,0.0215911865234375,0.013561248779296875,0.03763580322265625,0.060333251953125,0.07065582275390625,0.251983642578125,0.3514518737792969,0.037281036376953125,0.06463241577148438,0.0112457275390625,0.0040435791015625,0.00162506103515625,0.001071929931640625,0.000591278076171875,0.00091552734375,0.000904083251953125,0.0014495849609375,0.00138092041015625,0.002872467041015625,0.0030517578125,0.00609588623046875,0.0035247802734375,0.009349822998046875,0.003643035888671875,0.008129119873046875,0.00557708740234375,0.00801849365234375,0.01245880126953125,0.030426025390625,0.05804443359375,0.0626373291015625,0.17395782470703125,0.4870719909667969
official_scans,0.97552127,0.05949331,-5.8282247,48.114292,0.9551811,63.00642,23.144278,14.138064,11.456893,5.9571342,0.033504486083984375,0.07859420776367188,0.005435943603515625,0.04941558837890625,0.028102874755859375,0.12439727783203125,0.04376983642578125,0.10296249389648438,0.3583717346191406,0.175445556640625,0.051212310791015625,0.06462860107421875,0.013088226318359375,0.006397247314453125,0.00257110595703125,0.00391387939453125,0.003574371337890625,0.006618499755859375,0.00608062744140625,0.020549774169921875,0.00772857666015625,0.035488128662109375,0.01296234130859375,0.03704071044921875,0.053668975830078125,0.07009124755859375,0.19889450073242188,0.4054908752441406,0.04084014892578125,0.055683135986328125,0.008937835693359375,0.00399017333984375,0.00168609619140625,0.001865386962890625,0.000637054443359375,0.001129150390625,0.001056671142578125,0.00162506103515625,0.001811981201171875,0.002986907958984375,0.003509521484375,0.007091522216796875,0.003299713134765625,0.018573760986328125,0.003055572509765625,0.01096343994140625,0.005413055419921875,0.0101165771484375,0.01013946533203125,0.0245819091796875,0.045314788818359375,0.05475616455078125,0.1246490478515625,0.5562858581542969
official_scans,0.9525931,0.14060014,-3.79663,14.98464,0.92720175,123.037155,33.72997,20.469053,17.621078,8.132139,0.0213165283203125,0.07732772827148438,0.004047393798828125,0.07281112670898438,0.0272369384765625,0.12541961669921875,0.0337677001953125,0.09503936767578125,0.34255218505859375,0.20048141479492188,0.02916717529296875,0.053859710693359375,0.015899658203125,0.010944366455078125,0.0043487548828125,0.0077056884765625,0.005615234375,0.012664794921875,0.014118194580078125,0.02585601806640625,0.00960540771484375,0.024150848388671875,0.010547637939453125,0.026218414306640625,0.043109893798828125,0.057422637939453125,0.22300338745117188,0.4257621765136719,0.0195770263671875,0.04077911376953125,0.009521484375,0.004730224609375,0.002532958984375,0.001842498779296875,0.000911712646484375,0.00103759765625,0.001308441162109375,0.002376556396484375,0.00213623046875,0.00665283203125,0.0096282958984375,0.014087677001953125,0.005764007568359375,0.014446258544921875,0.00440216064453125,0.008716583251953125,0.003936767578125,0.005199432373046875,0.007625579833984375,0.021160125732421875,0.041553497314453125,0.054294586181640625,0.16805267333984375,0.5477256774902344
official_scans,0.95163286,0.1538245,-3.8379598,13.931541,0.929267,131.635,33.179718,24.955887,15.035715,8.600785,0.0300445556640625,0.08916473388671875,0.005207061767578125,0.060596466064453125,0.02021026611328125,0.09801864624023438,0.039463043212890625,0.08997726440429688,0.3877906799316406,0.17952728271484375,0.04381561279296875,0.0695648193359375,0.016582489013671875,0.009487152099609375,0.0036773681640625,0.006145477294921875,0.00441741943359375,0.007411956787109375,0.00685882568359375,0.015064239501953125,0.008220672607421875,0.01746368408203125,0.010593414306640625,0.032657623291015625,0.055328369140625,0.06647872924804688,0.2611045837402344,0.3651275634765625,0.031528472900390625,0.058277130126953125,0.0106964111328125,0.004497528076171875,0.0022430419921875,0.0016326904296875,0.000762939453125,0.001064300537109375,0.00115203857421875,0.002040863037109375,0.002040863037109375,0.004055023193359375,0.004383087158203125,0.0075225830078125,0.004016876220703125,0.007862091064453125,0.00278472900390625,0.006130218505859375,0.003570556640625,0.005123138427734375,0.010227203369140625,0.0284881591796875,0.0559234619140625,0.06609344482421875,0.19053268432617188,0.4873504638671875
official_scans,0.9558941,0.120240465,-3.3523698,11.454353,0.9281913,104.41757,37.88104,28.544222,19.232534,9.84654,0.010211944580078125,0.03246307373046875,0.005451202392578125,0.05905914306640625,0.023471832275390625,0.21394729614257812,0.015911102294921875,0.12936019897460938,0.3450431823730469,0.16508102416992188,0.01132965087890625,0.0164031982421875,0.00920867919921875,0.0072021484375,0.00415802001953125,0.00661468505859375,0.006870269775390625,0.0110015869140625,0.009670257568359375,0.02686309814453125,0.0111541748046875,0.03604888916015625,0.016017913818359375,0.035640716552734375,0.040283203125,0.045185089111328125,0.16633224487304688,0.5400161743164062,0.0062713623046875,0.010791778564453125,0.004917144775390625,0.002536773681640625,0.001544952392578125,0.001865386962890625,0.001300811767578125,0.001483917236328125,0.001495361328125,0.00254058837890625,0.002532958984375,0.004467010498046875,0.0044097900390625,0.00922393798828125,0.003398895263671875,0.015529632568359375,0.0031280517578125,0.01337432861328125,0.003753662109375,0.00644683837890625,0.00830078125,0.01387786865234375,0.025058746337890625,0.0312347412109375,0.11276626586914062,0.7077484130859375
official_scans,0.9696542,0.09966796,-4.719801,23.709787,0.95016277,99.90482,32.35544,23.894884,14.751854,7.1062717,0.029094696044921875,0.08787155151367188,0.00424957275390625,0.060146331787109375,0.01883697509765625,0.10120391845703125,0.04250335693359375,0.09228897094726562,0.38355255126953125,0.1802520751953125,0.0440826416015625,0.07102203369140625,0.01599884033203125,0.009304046630859375,0.0035858154296875,0.0054168701171875,0.004047393798828125,0.006870269775390625,0.006305694580078125,0.01267242431640625,0.00716400146484375,0.0204620361328125,0.0118255615234375,0.03563690185546875,0.058048248291015625,0.06619644165039062,0.25035858154296875,0.371002197265625,0.032558441162109375,0.059505462646484375,0.0108489990234375,0.004413604736328125,0.00212860107421875,0.001483917236328125,0.000698089599609375,0.001049041748046875,0.001163482666015625,0.00199127197265625,0.0019683837890625,0.0038909912109375,0.004482269287109375,0.006748199462890625,0.00336456298828125,0.010242462158203125,0.002777099609375,0.007495880126953125,0.00412750244140625,0.006961822509765625,0.0116119384765625,0.03009033203125,0.056243896484375,0.060741424560546875,0.17754364013671875,0.4958686828613281
official_scans,0.8726783,0.13718173,-2.764671,8.330191,0.78038603,113.57085,42.343193,26.40132,18.107458,8.868074,0.059871673583984375,0.10201644897460938,0.01941680908203125,0.06884384155273438,0.0612640380859375,0.10783004760742188,0.06415939331054688,0.11118698120117188,0.1890106201171875,0.216400146484375,0.06725692749023438,0.0664825439453125,0.015949249267578125,0.011257171630859375,0.007289886474609375,0.00931549072265625,0.00823211669921875,0.018482208251953125,0.019390106201171875,0.02947998046875,0.011814117431640625,0.032169342041015625,0.012134552001953125,0.019535064697265625,0.034091949462890625,0.05130767822265625,0.10961532592773438,0.4761962890625,0.051944732666015625,0.054225921630859375,0.01032257080078125,0.0055694580078125,0.003925323486328125,0.00347900390625,0.002033233642578125,0.002674102783203125,0.002532958984375,0.003772735595703125,0.00395965576171875,0.0099334716796875,0.012569427490234375,0.01779937744140625,0.00608062744140625,0.021793365478515625,0.004795074462890625,0.011058807373046875,0.005374908447265625,0.00594329833984375,0.0061492919921875,0.01044464111328125,0.0214080810546875,0.039859771728515625,0.07196426391601562,0.6103858947753906
official_scans,0.9102399,0.07919947,-5.2497883,33.692642,0.8348091,74.11364,30.106636,18.268187,13.602449,6.8524613,0.0590667724609375,0.10117721557617188,0.017269134521484375,0.06273269653320312,0.04921722412109375,0.10589218139648438,0.06460189819335938,0.11278533935546875,0.2052001953125,0.22205734252929688,0.07183456420898438,0.06912994384765625,0.018634796142578125,0.0112457275390625,0.005893707275390625,0.00695037841796875,0.006160736083984375,0.0089111328125,0.00800323486328125,0.018085479736328125,0.008808135986328125,0.02614593505859375,0.01137542724609375,0.020259857177734375,0.036907196044921875,0.05493927001953125,0.12242889404296875,0.49428558349609375,0.057582855224609375,0.0568084716796875,0.012310028076171875,0.005641937255859375,0.00334930419921875,0.002536773681640625,0.00152587890625,0.00148773193359375,0.001560211181640625,0.0017242431640625,0.0018310546875,0.00296783447265625,0.003582000732421875,0.005886077880859375,0.003131866455078125,0.014858245849609375,0.003078460693359375,0.0078125,0.005046844482421875,0.0078582763671875,0.006252288818359375,0.0112457275390625,0.022891998291015625,0.04277801513671875,0.084136962890625,0.6321144104003906
official_scans,0.87909746,0.14015491,-2.9016635,8.311353,0.7924557,119.8332,58.02616,35.945915,26.928028,12.294523,0.06787490844726562,0.10157394409179688,0.02048492431640625,0.06903457641601562,0.055332183837890625,0.10762405395507812,0.06758499145507812,0.11066436767578125,0.18654251098632812,0.21328353881835938,0.07516860961914062,0.06647872924804688,0.01836395263671875,0.011959075927734375,0.0067138671875,0.010234832763671875,0.008213043212890625,0.01483917236328125,0.014064788818359375,0.024326324462890625,0.0143890380859375,0.02626800537109375,0.01428985595703125,0.0218658447265625,0.03983306884765625,0.052646636962890625,0.11255645751953125,0.4677886962890625,0.060516357421875,0.05623626708984375,0.012237548828125,0.00580596923828125,0.003204345703125,0.002719879150390625,0.0016326904296875,0.002025604248046875,0.001880645751953125,0.002666473388671875,0.003032684326171875,0.0052337646484375,0.00771331787109375,0.010326385498046875,0.005336761474609375,0.013576507568359375,0.00418853759765625,0.0076751708984375,0.0052642822265625,0.00592041015625,0.00750732421875,0.014011383056640625,0.026706695556640625,0.039031982421875,0.08481597900390625,0.6107330322265625
official_scans,0.9030768,0.08295782,-5.9263325,42.37155,0.8224294,100.67286,36.38628,19.786045,13.899576,7.7317176,0.06332778930664062,0.10472869873046875,0.018810272216796875,0.06163787841796875,0.043487548828125,0.094512939453125,0.06949996948242188,0.1130523681640625,0.2093353271484375,0.22160720825195312,0.07842636108398438,0.065460205078125,0.01998138427734375,0.01165008544921875,0.00603485107421875,0.00794219970703125,0.00614166259765625,0.00873565673828125,0.0082855224609375,0.015415191650390625,0.010040283203125,0.017120361328125,0.0131988525390625,0.02291107177734375,0.041446685791015625,0.056163787841796875,0.13157272338867188,0.4794731140136719,0.06368637084960938,0.055217742919921875,0.01342010498046875,0.00579071044921875,0.003131866455078125,0.002132415771484375,0.00144195556640625,0.0013885498046875,0.0014190673828125,0.00157928466796875,0.0016937255859375,0.00302886962890625,0.0036468505859375,0.006168365478515625,0.003192901611328125,0.006931304931640625,0.003101348876953125,0.005588531494140625,0.004611968994140625,0.00632476806640625,0.007434844970703125,0.013671875,0.027217864990234375,0.043010711669921875,0.0950164794921875,0.6201515197753906
official_scans,0.8995554,0.12694748,-4.3575916,19.879705,0.8253156,142.22275,50.883656,35.081245,17.08266,10.187737,0.06371688842773438,0.103302001953125,0.02014923095703125,0.06163787841796875,0.045948028564453125,0.0933074951171875,0.06988143920898438,0.11608123779296875,0.209228515625,0.21674728393554688,0.07750701904296875,0.0658721923828125,0.01947021484375,0.01303863525390625,0.006618499755859375,0.009075164794921875,0.00748443603515625,0.009960174560546875,0.01088714599609375,0.0173492431640625,0.012241363525390625,0.016937255859375,0.013240814208984375,0.0239715576171875,0.043224334716796875,0.053936004638671875,0.12958145141601562,0.4696044921875,0.06219482421875,0.05474090576171875,0.012844085693359375,0.0061187744140625,0.0035552978515625,0.00278472900390625,0.001819610595703125,0.00197601318359375,0.001903533935546875,0.0027008056640625,0.002170562744140625,0.003894805908203125,0.004367828369140625,0.007511138916015625,0.00392913818359375,0.006107330322265625,0.00392913818359375,0.005519866943359375,0.0043487548828125,0.005584716796875,0.007457733154296875,0.014347076416015625,0.028667449951171875,0.041728973388671875,0.09427642822265625,0.6155204772949219
official_scans,0.9048152,0.09135475,-5.0766687,27.07765,0.8270359,87.55367,29.845755,30.377481,14.911477,9.533266,0.06395339965820312,0.103668212890625,0.020374298095703125,0.06032562255859375,0.041309356689453125,0.09045028686523438,0.07043075561523438,0.11450958251953125,0.21218490600585938,0.2227935791015625,0.07752227783203125,0.066009521484375,0.01944732666015625,0.012187957763671875,0.0063018798828125,0.00868988037109375,0.00678253173828125,0.008808135986328125,0.008983612060546875,0.0154876708984375,0.011119842529296875,0.01464080810546875,0.012462615966796875,0.02307891845703125,0.042713165283203125,0.05377197265625,0.13353347778320312,0.4784584045410156,0.06108856201171875,0.0536651611328125,0.013202667236328125,0.006298065185546875,0.0031585693359375,0.002483367919921875,0.001522064208984375,0.00188446044921875,0.00162506103515625,0.00218963623046875,0.002185821533203125,0.003936767578125,0.0043487548828125,0.006839752197265625,0.003265380859375,0.00494384765625,0.003314971923828125,0.00475311279296875,0.003570556640625,0.00506591796875,0.006862640380859375,0.013759613037109375,0.0289306640625,0.042102813720703125,0.09552764892578125,0.62347412109375
official_scans,0.9102473,0.09741725,-4.865669,25.641922,0.8380401,93.08068,37.737698,31.332426,17.84523,11.152273,0.06684112548828125,0.10187530517578125,0.019412994384765625,0.0603179931640625,0.041286468505859375,0.09510421752929688,0.06991195678710938,0.11421966552734375,0.21183013916015625,0.21920013427734375,0.07757949829101562,0.06734085083007812,0.01952362060546875,0.011516571044921875,0.006389617919921875,0.007991790771484375,0.0068206787109375,0.008556365966796875,0.0087738037109375,0.017578125,0.011684417724609375,0.018466949462890625,0.012561798095703125,0.022975921630859375,0.044452667236328125,0.0550384521484375,0.12770462036132812,0.47504425048828125,0.060199737548828125,0.0556640625,0.012172698974609375,0.0055694580078125,0.002838134765625,0.002277374267578125,0.00145721435546875,0.00182342529296875,0.00177001953125,0.00211334228515625,0.0020904541015625,0.003551483154296875,0.00434112548828125,0.008209228515625,0.00429534912109375,0.008892059326171875,0.0035552978515625,0.0064239501953125,0.005031585693359375,0.005889892578125,0.006866455078125,0.01401519775390625,0.029972076416015625,0.04267120361328125,0.0856170654296875,0.6226921081542969
official_scans,0.9147321,0.07662628,-5.700135,39.424847,0.84260637,78.86694,26.238432,19.688017,12.975971,6.359076,0.058868408203125,0.10031509399414062,0.0172576904296875,0.06247711181640625,0.04769134521484375,0.10207748413085938,0.066131591796875,0.11629486083984375,0.21048736572265625,0.2183990478515625,0.071807861328125,0.06729888916015625,0.018863677978515625,0.01171112060546875,0.0061492919921875,0.007915496826171875,0.006591796875,0.00884246826171875,0.00853729248046875,0.017734527587890625,0.009952545166015625,0.025516510009765625,0.012363433837890625,0.02227020263671875,0.03789520263671875,0.055309295654296875,0.12532424926757812,0.4859161376953125,0.057216644287109375,0.055767059326171875,0.01190948486328125,0.006011962890625,0.003204345703125,0.002490997314453125,0.001483917236328125,0.0016021728515625,0.001682281494140625,0.001941680908203125,0.00194549560546875,0.003620147705078125,0.00446319580078125,0.00661468505859375,0.00366973876953125,0.01369476318359375,0.003620147705078125,0.00775909423828125,0.0054473876953125,0.00733184814453125,0.006694793701171875,0.012554168701171875,0.024448394775390625,0.0426788330078125,0.08684158325195312,0.62530517578125
official_scans,0.9059574,0.07681686,-5.6846967,41.340298,0.8266596,78.22861,31.324608,17.035088,11.914995,5.6307015,0.058414459228515625,0.0997314453125,0.01937103271484375,0.06220245361328125,0.05635833740234375,0.11161041259765625,0.061054229736328125,0.11438751220703125,0.196807861328125,0.220062255859375,0.07256317138671875,0.06949996948242188,0.01935577392578125,0.010852813720703125,0.00586700439453125,0.006824493408203125,0.00653839111328125,0.0096588134765625,0.010097503662109375,0.0215606689453125,0.008831024169921875,0.02605438232421875,0.010066986083984375,0.01831817626953125,0.0335693359375,0.057567596435546875,0.12041854858398438,0.4923553466796875,0.0576934814453125,0.056182861328125,0.013458251953125,0.006900787353515625,0.003307342529296875,0.0027008056640625,0.001522064208984375,0.00193023681640625,0.001781463623046875,0.0019378662109375,0.002044677734375,0.00390625,0.004955291748046875,0.008575439453125,0.0029754638671875,0.01470184326171875,0.002826690673828125,0.007198333740234375,0.004425048828125,0.00713348388671875,0.005359649658203125,0.0106048583984375,0.021484375,0.04300689697265625,0.08282470703125,0.6305618286132812
official_scans,0.88478786,0.15067214,-3.9691703,16.72214,0.8055514,105.47121,32.32801,22.998676,13.846114,6.640989,0.061191558837890625,0.10184478759765625,0.0187225341796875,0.06097412109375,0.0570831298828125,0.102691650390625,0.0629730224609375,0.116241455078125,0.19840621948242188,0.21987152099609375,0.07283401489257812,0.06993865966796875,0.01718902587890625,0.011444091796875,0.00634765625,0.00833892822265625,0.007091522216796875,0.01013946533203125,0.01050567626953125,0.018280029296875,0.00930023193359375,0.03119659423828125,0.01184844970703125,0.019893646240234375,0.0338134765625,0.056354522705078125,0.11406326293945312,0.4914207458496094,0.05434417724609375,0.057708740234375,0.0115203857421875,0.005619049072265625,0.003749847412109375,0.0032196044921875,0.00188446044921875,0.002063751220703125,0.001750946044921875,0.0029144287109375,0.0026702880859375,0.003810882568359375,0.007171630859375,0.0077362060546875,0.0035552978515625,0.016300201416015625,0.0032958984375,0.008533477783203125,0.0048828125,0.00628662109375,0.0056304931640625,0.010379791259765625,0.021045684814453125,0.044651031494140625,0.07848358154296875,0.6307907104492188
official_scans,0.8979925,0.14218865,-3.9816182,15.449114,0.8266082,128.16238,34.118313,24.83407,15.280496,8.0847225,0.06067657470703125,0.10150146484375,0.0185089111328125,0.061672210693359375,0.042690277099609375,0.0976409912109375,0.06797409057617188,0.11586761474609375,0.21481704711914062,0.21865081787109375,0.07394027709960938,0.06599044799804688,0.019145965576171875,0.012210845947265625,0.00591278076171875,0.00846099853515625,0.006755828857421875,0.009616851806640625,0.010005950927734375,0.01682281494140625,0.01061248779296875,0.01721954345703125,0.0128326416015625,0.023784637451171875,0.042125701904296875,0.054473876953125,0.13323974609375,0.4768486022949219,0.059368133544921875,0.05554962158203125,0.01250457763671875,0.006221771240234375,0.0030517578125,0.00251007080078125,0.0015869140625,0.001735687255859375,0.00165557861328125,0.00235748291015625,0.00200653076171875,0.0038604736328125,0.005016326904296875,0.00797271728515625,0.003574371337890625,0.0071258544921875,0.0032958984375,0.005802154541015625,0.003978729248046875,0.005039215087890625,0.007190704345703125,0.013996124267578125,0.027515411376953125,0.04370880126953125,0.09656524658203125,0.6168098449707031
official_scans,0.8891106,0.1043391,-4.6338973,22.58125,0.8014042,87.80618,36.341557,27.709862,24.2851,10.232867,0.06372451782226562,0.0986480712890625,0.01912689208984375,0.062713623046875,0.03963470458984375,0.09350204467773438,0.070068359375,0.11891937255859375,0.21296310424804688,0.22069931030273438,0.07517623901367188,0.06461334228515625,0.019664764404296875,0.01274871826171875,0.006313323974609375,0.00875091552734375,0.00691986083984375,0.010272979736328125,0.0091094970703125,0.015899658203125,0.010105133056640625,0.015392303466796875,0.014057159423828125,0.02448272705078125,0.044429779052734375,0.05437469482421875,0.13186264038085938,0.4758262634277344,0.06359100341796875,0.0545501708984375,0.01308441162109375,0.0065155029296875,0.00334930419921875,0.002407073974609375,0.00148773193359375,0.00173187255859375,0.00148773193359375,0.001865386962890625,0.002086639404296875,0.003391265869140625,0.004974365234375,0.00669097900390625,0.0032196044921875,0.0055084228515625,0.003101348876953125,0.004695892333984375,0.003688812255859375,0.00543975830078125,0.00788116455078125,0.015460968017578125,0.029876708984375,0.04079437255859375,0.10076141357421875,0.6123580932617188
official_scans,0.8976749,0.1030496,-3.8096178,15.409262,0.81643945,95.12295,36.546818,28.927378,18.52864,9.582496,0.0640106201171875,0.10449981689453125,0.021282196044921875,0.0611419677734375,0.050739288330078125,0.09644699096679688,0.06644821166992188,0.1172332763671875,0.2008819580078125,0.217315673828125,0.07546615600585938,0.06660842895507812,0.01857757568359375,0.011821746826171875,0.0064697265625,0.0089569091796875,0.007373809814453125,0.010387420654296875,0.00981903076171875,0.01882171630859375,0.0127410888671875,0.021343231201171875,0.012348175048828125,0.021881103515625,0.037494659423828125,0.05466461181640625,0.12259292602539062,0.4826316833496094,0.0601348876953125,0.055545806884765625,0.01242828369140625,0.005840301513671875,0.00337982177734375,0.002696990966796875,0.00156402587890625,0.00177764892578125,0.001529693603515625,0.002391815185546875,0.00244903564453125,0.004177093505859375,0.005161285400390625,0.007793426513671875,0.004550933837890625,0.010730743408203125,0.0037078857421875,0.007076263427734375,0.00505828857421875,0.0061187744140625,0.007110595703125,0.01361083984375,0.024532318115234375,0.042766571044921875,0.08813095092773438,0.6197357177734375
official_scans,0.9145174,0.08517446,-4.6447864,24.748243,0.84359646,79.67154,32.524376,21.44306,16.846619,8.153126,0.061229705810546875,0.099700927734375,0.01844024658203125,0.06402587890625,0.044139862060546875,0.09654998779296875,0.067626953125,0.11615753173828125,0.211822509765625,0.220306396484375,0.07393646240234375,0.06539154052734375,0.01860809326171875,0.011844635009765625,0.006259918212890625,0.008358001708984375,0.007015228271484375,0.0105438232421875,0.009151458740234375,0.016902923583984375,0.010593414306640625,0.02060699462890625,0.013095855712890625,0.023380279541015625,0.0410919189453125,0.0527496337890625,0.12958908081054688,0.4808807373046875,0.060443878173828125,0.0544281005859375,0.012481689453125,0.005817413330078125,0.00324249267578125,0.002597808837890625,0.001720428466796875,0.001674652099609375,0.001628875732421875,0.001903533935546875,0.001926422119140625,0.003604888916015625,0.00444793701171875,0.007171630859375,0.00400543212890625,0.009601593017578125,0.0035552978515625,0.00616455078125,0.0044403076171875,0.005855560302734375,0.007259368896484375,0.0136566162109375,0.0270538330078125,0.041400909423828125,0.0933074951171875,0.6206092834472656
official_scans,0.8984156,0.102209784,-4.042189,17.476233,0.8175974,96.67168,39.133213,31.552717,21.35786,10.322464,0.06939697265625,0.10233688354492188,0.020694732666015625,0.060535430908203125,0.04499053955078125,0.094451904296875,0.0708160400390625,0.11606597900390625,0.20071029663085938,0.220001220703125,0.0782012939453125,0.065338134765625,0.0190582275390625,0.0122528076171875,0.006622314453125,0.00910186767578125,0.00746917724609375,0.0106048583984375,0.009929656982421875,0.0184173583984375,0.01174163818359375,0.01922607421875,0.01413726806640625,0.024444580078125,0.043212890625,0.052265167236328125,0.12185287475585938,0.4761238098144531,0.06436920166015625,0.054943084716796875,0.012424468994140625,0.005664825439453125,0.003406524658203125,0.00240325927734375,0.001605987548828125,0.002033233642578125,0.00160980224609375,0.00240325927734375,0.002559661865234375,0.004322052001953125,0.00643157958984375,0.0086669921875,0.004199981689453125,0.007709503173828125,0.004405975341796875,0.007137298583984375,0.005504608154296875,0.006465911865234375,0.00864410400390625,0.014820098876953125,0.0281219482421875,0.038524627685546875,0.08802413940429688,0.6135978698730469
