scanner,noise_mean,noise_std,noise_skew,noise_kurt,noise_energy,fft_0,fft_1,fft_2,fft_3,fft_4,lbp_0,lbp_1,lbp_2,lbp_3,lbp_4,lbp_5,lbp_6,lbp_7,lbp_8,lbp_9,lbp_10,lbp_11,lbp_12,lbp_13,lbp_14,lbp_15,lbp_16,lbp_17,lbp_18,lbp_19,lbp_20,lbp_21,lbp_22,lbp_23,lbp_24,lbp_25,lbp_26,lbp_27,lbp_28,lbp_29,lbp_30,lbp_31,lbp_32,lbp_33,lbp_34,lbp_35,lbp_36,lbp_37,lbp_38,lbp_39,lbp_40,lbp_41,lbp_42,lbp_43,lbp_44,lbp_45,lbp_46,lbp_47,lbp_48,lbp_49,lbp_50,lbp_51,lbp_52,lbp_53
Canon220,0.5287166,0.06265213,-1.781511,5.443824,0.28346658,19.493711,25.632778,26.371933,23.575792,16.98546,0.057765960693359375,0.07989120483398438,0.016754150390625,0.025196075439453125,0.040836334228515625,0.08734130859375,0.032711029052734375,0.08450698852539062,0.448944091796875,0.1260528564453125,0.06328964233398438,0.051792144775390625,0.009002685546875,0.00194549560546875,0.000743865966796875,0.000484466552734375,0.000812530517578125,0.00350189208984375,0.0059661865234375,0.01432037353515625,0.003948211669921875,0.0123291015625,0.012454986572265625,0.04096221923828125,0.054889678955078125,0.04931640625,0.34044647216796875,0.33379364013671875,0.04502105712890625,0.03920745849609375,0.006999969482421875,0.001926422119140625,0.00040435791015625,0.000156402587890625,2.6702880859375e-05,4.1961669921875e-05,4.57763671875e-05,9.5367431640625e-05,0.000148773193359375,0.000431060791015625,0.000263214111328125,0.00555419921875,0.000743865966796875,0.00536346435546875,0.0008544921875,0.00519561767578125,0.00128173828125,0.00424957275390625,0.01556396484375,0.03768157958984375,0.08258819580078125,0.04595947265625,0.25726318359375,0.44293212890625
Canon220,0.55697024,0.048303008,-2.1667018,10.911582,0.31254908,19.051403,21.18037,20.817379,17.949049,12.874064,0.0404205322265625,0.055362701416015625,0.0108795166015625,0.018428802490234375,0.031871795654296875,0.09739303588867188,0.02779388427734375,0.09001541137695312,0.5378646850585938,0.08996963500976562,0.044620513916015625,0.038177490234375,0.00609588623046875,0.00131988525390625,0.0006103515625,0.0008392333984375,0.001018524169921875,0.003566741943359375,0.006099700927734375,0.013751983642578125,0.003337860107421875,0.009990692138671875,0.013301849365234375,0.06069183349609375,0.08145904541015625,0.05377960205078125,0.3697929382324219,0.2915458679199219,0.035793304443359375,0.030460357666015625,0.00496673583984375,0.001430511474609375,0.0003509521484375,0.000255584716796875,0.000194549560546875,0.000209808349609375,0.000240325927734375,0.000316619873046875,0.0001678466796875,0.000396728515625,0.00032806396484375,0.004154205322265625,0.0005035400390625,0.003765106201171875,0.000537872314453125,0.0035858154296875,0.001247406005859375,0.002685546875,0.015468597412109375,0.047637939453125,0.11409378051757812,0.049713134765625,0.2544288635253906,0.4270668029785156
Canon220,0.5949428,0.059315152,-1.8446022,6.443329,0.3574752,21.377329,25.395878,25.337683,21.30257,15.375094,0.05275726318359375,0.07416915893554688,0.0167388916015625,0.0247955322265625,0.03748321533203125,0.08530044555664062,0.030063629150390625,0.07706832885742188,0.4807090759277344,0.12091445922851562,0.05796051025390625,0.048831939697265625,0.009124755859375,0.002117156982421875,0.000736236572265625,0.00084686279296875,0.000823974609375,0.002819061279296875,0.004749298095703125,0.013362884521484375,0.004009246826171875,0.01129913330078125,0.011798858642578125,0.0371246337890625,0.05025482177734375,0.04625701904296875,0.3819389343261719,0.3159446716308594,0.041416168212890625,0.036464691162109375,0.0069580078125,0.002193450927734375,0.000408172607421875,0.000194549560546875,9.5367431640625e-05,8.7738037109375e-05,0.0001220703125,0.000148773193359375,0.000133514404296875,0.00043487548828125,0.00031280517578125,0.005649566650390625,0.00083160400390625,0.00553131103515625,0.000850677490234375,0.005260467529296875,0.001323699951171875,0.006534576416015625,0.01422119140625,0.035053253173828125,0.07732772827148438,0.04341888427734375,0.3002357482910156,0.4147911071777344
Canon220,0.6088917,0.047255855,-2.199699,13.632074,0.3729823,22.441206,21.708656,19.381945,16.471527,11.104629,0.03420257568359375,0.05165863037109375,0.011905670166015625,0.023151397705078125,0.034809112548828125,0.10831451416015625,0.022602081298828125,0.04723358154296875,0.506103515625,0.1600189208984375,0.041843414306640625,0.050785064697265625,0.00791168212890625,0.0018768310546875,0.0008697509765625,0.001190185546875,0.000720977783203125,0.003162384033203125,0.0035858154296875,0.020343780517578125,0.003307342529296875,0.008731842041015625,0.00276947021484375,0.010440826416015625,0.01586151123046875,0.07782363891601562,0.429595947265625,0.3191795349121094,0.0460357666015625,0.04363250732421875,0.0074615478515625,0.003154754638671875,0.000896453857421875,0.000518798828125,0.000278472900390625,0.000995635986328125,0.00037384033203125,0.000896453857421875,0.000194549560546875,0.00064849853515625,0.0005340576171875,0.00743865966796875,0.0005340576171875,0.00539398193359375,0.000232696533203125,0.0057220458984375,0.000347137451171875,0.002437591552734375,0.00162506103515625,0.00708770751953125,0.023715972900390625,0.0885162353515625,0.380401611328125,0.3709259033203125
Canon220,0.6075604,0.052572764,-2.3189914,12.840259,0.37189353,18.903496,21.091448,22.290133,18.057161,12.24117,0.042881011962890625,0.060070037841796875,0.012298583984375,0.01976776123046875,0.03339385986328125,0.09247970581054688,0.0243377685546875,0.07439422607421875,0.5376739501953125,0.10270309448242188,0.04651641845703125,0.040058135986328125,0.00693511962890625,0.001483917236328125,0.000415802001953125,0.000720977783203125,0.0006866455078125,0.002899169921875,0.004901885986328125,0.01544189453125,0.00357818603515625,0.012096405029296875,0.0124664306640625,0.0451202392578125,0.0569915771484375,0.04656982421875,0.41771697998046875,0.285400390625,0.033176422119140625,0.02970123291015625,0.005626678466796875,0.001865386962890625,0.000324249267578125,0.0006256103515625,8.392333984375e-05,0.000110626220703125,9.5367431640625e-05,0.0001373291015625,0.00014495849609375,0.0004425048828125,0.000274658203125,0.005462646484375,0.000850677490234375,0.005096435546875,0.0009002685546875,0.00484466552734375,0.00140380859375,0.0046844482421875,0.017330169677734375,0.04327392578125,0.09485626220703125,0.044269561767578125,0.3176841735839844,0.3867340087890625
Canon220,0.55787975,0.05266212,-2.1374943,10.167635,0.3140031,18.900864,21.645748,21.766926,20.449446,14.111186,0.04024505615234375,0.05641937255859375,0.011074066162109375,0.02325439453125,0.0342559814453125,0.07629776000976562,0.021778106689453125,0.045757293701171875,0.5400886535644531,0.15082931518554688,0.04688262939453125,0.051090240478515625,0.00748443603515625,0.001972198486328125,0.000579833984375,0.0013885498046875,0.000835418701171875,0.006107330322265625,0.004627227783203125,0.025623321533203125,0.006000518798828125,0.007930755615234375,0.003582000732421875,0.0059356689453125,0.01902008056640625,0.07497406005859375,0.4567718505859375,0.2791938781738281,0.04864501953125,0.042316436767578125,0.008220672607421875,0.003154754638671875,0.000972747802734375,0.000560760498046875,0.0003204345703125,0.001026153564453125,0.000820159912109375,0.001300811767578125,0.0002899169921875,0.001453399658203125,0.00048828125,0.00701141357421875,0.00049591064453125,0.00469207763671875,0.00016021728515625,0.004978179931640625,0.0002288818359375,0.00063323974609375,0.001514434814453125,0.006809234619140625,0.02800750732421875,0.08940887451171875,0.4108390808105469,0.3356513977050781
Canon220,0.5766278,0.060418453,-1.4647479,4.3677025,0.33614996,18.503859,25.242487,25.427616,22.030262,15.820869,0.06826400756835938,0.07860946655273438,0.017780303955078125,0.026031494140625,0.044414520263671875,0.088470458984375,0.0340423583984375,0.08128738403320312,0.4294586181640625,0.13164138793945312,0.06534576416015625,0.049312591552734375,0.01105499267578125,0.00301361083984375,0.001461029052734375,0.001773834228515625,0.00199127197265625,0.005191802978515625,0.006870269775390625,0.0176544189453125,0.004863739013671875,0.010501861572265625,0.009510040283203125,0.0341644287109375,0.049083709716796875,0.04936981201171875,0.3445091247558594,0.33432769775390625,0.049121856689453125,0.044818878173828125,0.00850677490234375,0.00225830078125,0.000804901123046875,0.00038909912109375,0.000202178955078125,0.00020599365234375,0.000133514404296875,0.0001678466796875,0.00011444091796875,0.00040435791015625,0.00018310546875,0.00568389892578125,0.000690460205078125,0.005222320556640625,0.000690460205078125,0.0048065185546875,0.00074005126953125,0.002117156982421875,0.01128387451171875,0.032917022705078125,0.080291748046875,0.052806854248046875,0.26479339599609375,0.4306449890136719
Canon220,0.6399905,0.029121885,-5.642492,92.86748,0.41043597,14.941808,10.036513,9.40446,6.9453025,4.375607,0.0060882568359375,0.011474609375,0.001415252685546875,0.01952362060546875,0.008209228515625,0.045501708984375,0.005100250244140625,0.015560150146484375,0.7341461181640625,0.15298080444335938,0.013088226318359375,0.0364837646484375,0.005390167236328125,0.00234222412109375,0.0005950927734375,0.000732421875,0.00040435791015625,0.00162506103515625,0.0017242431640625,0.010501861572265625,0.00140380859375,0.004383087158203125,0.000415802001953125,0.0013885498046875,0.01030731201171875,0.11488723754882812,0.6030464172363281,0.19128036499023438,0.036655426025390625,0.0335235595703125,0.009517669677734375,0.0047454833984375,0.00154876708984375,0.000843048095703125,0.00029754638671875,0.00055694580078125,0.000301361083984375,0.00054931640625,0.00017547607421875,0.000736236572265625,0.000881195068359375,0.005573272705078125,0.00041961669921875,0.0035400390625,0.000110626220703125,0.003749847412109375,4.9591064453125e-05,0.0002593994140625,0.00051116943359375,0.00394439697265625,0.02745819091796875,0.14649200439453125,0.5202522277832031,0.19730758666992188
Canon220,0.6286187,0.044865318,-2.1182594,14.381626,0.39717442,22.500341,21.398365,19.312126,14.548745,9.213517,0.033782958984375,0.050640106201171875,0.010997772216796875,0.036346435546875,0.030872344970703125,0.08375930786132812,0.02138519287109375,0.049190521240234375,0.5402946472167969,0.142730712890625,0.04059600830078125,0.04415130615234375,0.0093231201171875,0.003078460693359375,0.00115203857421875,0.002025604248046875,0.001220703125,0.004482269287109375,0.00447845458984375,0.021480560302734375,0.004608154296875,0.009845733642578125,0.003643035888671875,0.006923675537109375,0.012969970703125,0.06292343139648438,0.4750404357910156,0.2920570373535156,0.037139892578125,0.034755706787109375,0.00984954833984375,0.00409698486328125,0.001972198486328125,0.000988006591796875,0.000415802001953125,0.00091552734375,0.000728607177734375,0.001117706298828125,0.00032806396484375,0.0012359619140625,0.001018524169921875,0.00804901123046875,0.000629425048828125,0.00530242919921875,0.000347137451171875,0.005161285400390625,0.000400543212890625,0.00231170654296875,0.001659393310546875,0.00568389892578125,0.016529083251953125,0.07878875732421875,0.43143463134765625,0.3491401672363281
Canon220,0.57729626,0.06982051,-1.806363,8.441624,0.33814588,25.118021,28.596977,30.912045,28.433374,13.297487,0.050228118896484375,0.07665634155273438,0.011905670166015625,0.018833160400390625,0.051822662353515625,0.086517333984375,0.028072357177734375,0.07888031005859375,0.4797554016113281,0.11732864379882812,0.050594329833984375,0.056301116943359375,0.00921630859375,0.002811431884765625,0.001079559326171875,0.001491546630859375,0.0014190673828125,0.003894805908203125,0.004756927490234375,0.0179901123046875,0.00286865234375,0.006740570068359375,0.002605438232421875,0.026336669921875,0.06364822387695312,0.0743408203125,0.3675041198730469,0.3064002990722656,0.044681549072265625,0.045379638671875,0.008697509765625,0.002101898193359375,0.000652313232421875,0.00040435791015625,0.0003814697265625,0.000705718994140625,0.000492095947265625,0.0009307861328125,0.00028228759765625,0.000946044921875,0.00116729736328125,0.00643157958984375,0.00040435791015625,0.003856658935546875,0.000293731689453125,0.00415802001953125,0.000499725341796875,0.0029144287109375,0.003387451171875,0.022369384765625,0.08191299438476562,0.08218002319335938,0.27011871337890625,0.41464996337890625
Canon220,0.6239539,0.042519193,-2.8824692,23.469212,0.3911264,18.719324,20.373096,17.595564,14.653122,8.653908,0.02591705322265625,0.0453338623046875,0.006229400634765625,0.010753631591796875,0.02303314208984375,0.06778717041015625,0.017925262451171875,0.060192108154296875,0.6757926940917969,0.06703567504882812,0.0309906005859375,0.034671783447265625,0.00463104248046875,0.001148223876953125,0.000446319580078125,0.000713348388671875,0.000850677490234375,0.003261566162109375,0.00438690185546875,0.01877593994140625,0.00264739990234375,0.006534576416015625,0.001689910888671875,0.03974151611328125,0.06528472900390625,0.05756378173828125,0.5515899658203125,0.17507171630859375,0.031528472900390625,0.027435302734375,0.004253387451171875,0.00125885009765625,0.000339508056640625,0.00019073486328125,0.000156402587890625,0.000331878662109375,0.0002288818359375,0.000461578369140625,0.00011444091796875,0.000568389892578125,0.000583648681640625,0.00582122802734375,0.0003509521484375,0.004810333251953125,0.000213623046875,0.0045928955078125,0.0001068115234375,0.000431060791015625,0.00399017333984375,0.030536651611328125,0.10618209838867188,0.08141708374023438,0.4455604553222656,0.24853515625
Canon220,0.57613355,0.04829626,-2.5090134,14.844885,0.33426243,19.20166,20.50989,19.929865,19.1662,10.994492,0.0331573486328125,0.04569244384765625,0.008289337158203125,0.01279449462890625,0.029392242431640625,0.08542633056640625,0.01883697509765625,0.0698394775390625,0.6228904724121094,0.07368087768554688,0.033847808837890625,0.0313262939453125,0.00534820556640625,0.0012969970703125,0.0004119873046875,0.000537872314453125,0.000644683837890625,0.00218963623046875,0.0032806396484375,0.01204681396484375,0.00264739990234375,0.01122283935546875,0.01226806640625,0.053375244140625,0.06320953369140625,0.047275543212890625,0.4857597351074219,0.23331069946289062,0.027828216552734375,0.02298736572265625,0.004238128662109375,0.00133514404296875,0.00031280517578125,0.000186920166015625,4.9591064453125e-05,6.866455078125e-05,8.0108642578125e-05,0.00018310546875,0.000125885009765625,0.00049591064453125,0.000339508056640625,0.005706787109375,0.000919342041015625,0.0052490234375,0.00089263916015625,0.004795074462890625,0.001556396484375,0.0054473876953125,0.020984649658203125,0.0514984130859375,0.11352920532226562,0.038928985595703125,0.367156982421875,0.325103759765625
Canon220,0.5717595,0.058281966,-1.750409,11.269844,0.33030578,26.75177,26.79979,25.908504,22.01143,10.480849,0.045459747314453125,0.058116912841796875,0.014812469482421875,0.02065277099609375,0.04296112060546875,0.09848403930664062,0.02350616455078125,0.08472824096679688,0.5116767883300781,0.09960174560546875,0.044200897216796875,0.038417816162109375,0.009021759033203125,0.002960205078125,0.001194000244140625,0.001033782958984375,0.001026153564453125,0.002597808837890625,0.002994537353515625,0.011016845703125,0.00296783447265625,0.01306915283203125,0.01334381103515625,0.05362701416015625,0.06328964233398438,0.056735992431640625,0.37273406982421875,0.3097686767578125,0.0328521728515625,0.0286407470703125,0.00673675537109375,0.00201416015625,0.000720977783203125,0.000591278076171875,0.000347137451171875,0.00019073486328125,0.00018310546875,0.000244140625,0.00019073486328125,0.0006561279296875,0.000514984130859375,0.00533294677734375,0.0007476806640625,0.0047149658203125,0.000774383544921875,0.00482177734375,0.0024566650390625,0.006732940673828125,0.021434783935546875,0.047817230224609375,0.09819793701171875,0.041774749755859375,0.2508964538574219,0.4404144287109375
Canon220,0.5956563,0.0557441,-2.085714,13.571989,0.3579138,23.68378,26.937538,23.445942,20.686401,10.944935,0.039485931396484375,0.051471710205078125,0.011417388916015625,0.019893646240234375,0.039638519287109375,0.10541915893554688,0.021717071533203125,0.08184432983398438,0.5329933166503906,0.09611892700195312,0.04065704345703125,0.036037445068359375,0.007720947265625,0.001842498779296875,0.00079345703125,0.000736236572265625,0.000823974609375,0.003086090087890625,0.004291534423828125,0.012847900390625,0.002960205078125,0.012844085693359375,0.01432037353515625,0.054058074951171875,0.06443405151367188,0.05410003662109375,0.39070892333984375,0.29773712158203125,0.031208038330078125,0.027187347412109375,0.006011962890625,0.001861572265625,0.000457763671875,0.000568389892578125,5.340576171875e-05,0.00012969970703125,0.0001220703125,0.000125885009765625,0.000152587890625,0.000446319580078125,0.00029754638671875,0.005031585693359375,0.000701904296875,0.004940032958984375,0.00083160400390625,0.00478363037109375,0.0020294189453125,0.0087127685546875,0.020721435546875,0.047637939453125,0.10066604614257812,0.04296112060546875,0.27350616455078125,0.418853759765625
Canon220,0.53378075,0.053555936,-1.7963482,9.886606,0.28779024,22.46562,23.46178,22.334736,20.623264,10.963949,0.04815673828125,0.0643463134765625,0.01424407958984375,0.01694488525390625,0.03629302978515625,0.08238601684570312,0.02834320068359375,0.07645416259765625,0.5303688049316406,0.1024627685546875,0.0502471923828125,0.043262481689453125,0.00881195068359375,0.00223541259765625,0.000885009765625,0.001110076904296875,0.001068115234375,0.003520965576171875,0.004596710205078125,0.015544891357421875,0.002742767333984375,0.0086669921875,0.0068511962890625,0.03821563720703125,0.059413909912109375,0.055088043212890625,0.41778564453125,0.2799530029296875,0.041194915771484375,0.03392791748046875,0.00638580322265625,0.001979827880859375,0.000659942626953125,0.000461578369140625,0.000225067138671875,0.0002593994140625,0.000179290771484375,0.000396728515625,0.00019073486328125,0.00052642822265625,0.000583648681640625,0.006023406982421875,0.000583648681640625,0.005626678466796875,0.00069427490234375,0.005340576171875,0.00054931640625,0.001277923583984375,0.00870513916015625,0.0350799560546875,0.09360885620117188,0.049163818359375,0.32538604736328125,0.38098907470703125
Canon220,0.6117849,0.04825771,-2.256421,16.552746,0.37660956,22.822147,21.222893,21.265177,18.894482,8.7224455,0.042537689208984375,0.056690216064453125,0.01165008544921875,0.0225677490234375,0.036342620849609375,0.12649917602539062,0.029354095458984375,0.11709976196289062,0.4466209411621094,0.11063766479492188,0.043956756591796875,0.038883209228515625,0.007419586181640625,0.00255584716796875,0.001079559326171875,0.001361846923828125,0.001224517822265625,0.003559112548828125,0.004550933837890625,0.012187957763671875,0.004184722900390625,0.014911651611328125,0.017147064208984375,0.065399169921875,0.07874679565429688,0.060108184814453125,0.24447250366210938,0.3982505798339844,0.03392791748046875,0.030231475830078125,0.005771636962890625,0.00171661376953125,0.00058746337890625,0.000415802001953125,0.000347137451171875,0.00038909912109375,0.00022125244140625,0.000579833984375,0.000164031982421875,0.000545501708984375,0.00049591064453125,0.003414154052734375,0.000732421875,0.002796173095703125,0.000888824462890625,0.003498077392578125,0.0027618408203125,0.005157470703125,0.01699066162109375,0.038787841796875,0.08002471923828125,0.03862762451171875,0.14231109619140625,0.5886154174804688
Canon220,0.60735625,0.044795156,-2.1579378,12.6134615,0.37088817,18.411003,20.025179,18.967272,13.5823145,9.431376,0.034862518310546875,0.0547332763671875,0.010944366455078125,0.020751953125,0.027996063232421875,0.0909881591796875,0.021823883056640625,0.07213592529296875,0.5763397216796875,0.08942413330078125,0.038089752197265625,0.034740447998046875,0.006134033203125,0.0020294189453125,0.000701904296875,0.000766754150390625,0.000797271728515625,0.002689361572265625,0.004825592041015625,0.01390838623046875,0.00363922119140625,0.012542724609375,0.01248931884765625,0.05077362060546875,0.061008453369140625,0.04676055908203125,0.4460411071777344,0.26206207275390625,0.02872467041015625,0.02767181396484375,0.004364013671875,0.00150299072265625,0.000392913818359375,0.00018310546875,9.1552734375e-05,0.000156402587890625,8.7738037109375e-05,0.00014495849609375,0.000148773193359375,0.0004119873046875,0.000278472900390625,0.0052490234375,0.000637054443359375,0.00514984130859375,0.000690460205078125,0.004985809326171875,0.00164031982421875,0.006580352783203125,0.019634246826171875,0.048919677734375,0.10813140869140625,0.04354095458984375,0.33233642578125,0.35834503173828125
Canon220,0.5887327,0.054616883,-2.0991201,15.806862,0.34958926,24.383743,24.865944,23.388912,19.120367,8.896257,0.03513336181640625,0.051483154296875,0.010173797607421875,0.016063690185546875,0.03842926025390625,0.08529281616210938,0.021610260009765625,0.06293106079101562,0.5946731567382812,0.08420944213867188,0.03540802001953125,0.0370025634765625,0.0074462890625,0.002422332763671875,0.00098419189453125,0.001323699951171875,0.001220703125,0.0040283203125,0.005931854248046875,0.01959991455078125,0.002300262451171875,0.008144378662109375,0.00489044189453125,0.037105560302734375,0.05770111083984375,0.053897857666015625,0.4850959777832031,0.23549652099609375,0.030597686767578125,0.028377532958984375,0.005527496337890625,0.00154876708984375,0.00048065185546875,0.000499725341796875,0.00032806396484375,0.0004425048828125,0.00023651123046875,0.000560760498046875,0.00023651123046875,0.000789642333984375,0.00144195556640625,0.006389617919921875,0.000392913818359375,0.0048828125,0.000461578369140625,0.004665374755859375,0.0008087158203125,0.003314971923828125,0.0067901611328125,0.0345306396484375,0.09794235229492188,0.056461334228515625,0.381011962890625,0.3312797546386719
Canon220,0.6158661,0.0463764,-2.764105,22.84548,0.38144195,20.148294,21.745037,18.65182,15.416007,7.724848,0.026599884033203125,0.03873443603515625,0.007350921630859375,0.0128326416015625,0.029224395751953125,0.105224609375,0.018207550048828125,0.07317733764648438,0.6166343688964844,0.07201385498046875,0.0293426513671875,0.02762603759765625,0.005046844482421875,0.00119781494140625,0.000431060791015625,0.000659942626953125,0.001087188720703125,0.003208160400390625,0.00470733642578125,0.017932891845703125,0.0022430419921875,0.010227203369140625,0.010868072509765625,0.0593414306640625,0.0774688720703125,0.0535430908203125,0.454315185546875,0.240753173828125,0.024303436279296875,0.021556854248046875,0.003887176513671875,0.00115966796875,0.000335693359375,0.00037384033203125,0.00016021728515625,0.000331878662109375,0.000171661376953125,0.0004119873046875,0.000194549560546875,0.000385284423828125,0.000335693359375,0.00485992431640625,0.000537872314453125,0.0047454833984375,0.000476837158203125,0.0046539306640625,0.0013427734375,0.0065460205078125,0.0163116455078125,0.050899505615234375,0.12395477294921875,0.050136566162109375,0.32305145263671875,0.3588752746582031
Canon220,0.58775675,0.052574914,-2.4219892,18.737053,0.3482222,23.328316,25.349798,24.006422,18.23631,8.921091,0.024021148681640625,0.03495025634765625,0.00750732421875,0.01590728759765625,0.034679412841796875,0.10720443725585938,0.01386260986328125,0.07368850708007812,0.6205291748046875,0.06764984130859375,0.025146484375,0.02516937255859375,0.005489349365234375,0.001445770263671875,0.000568389892578125,0.0006103515625,0.000698089599609375,0.00284576416015625,0.003238677978515625,0.01139068603515625,0.003551483154296875,0.015838623046875,0.016040802001953125,0.06488418579101562,0.07073974609375,0.05155181884765625,0.45339202880859375,0.24739837646484375,0.018310546875,0.0177459716796875,0.00449371337890625,0.001445770263671875,0.000347137451171875,0.000217437744140625,0.000102996826171875,0.000118255615234375,0.000102996826171875,0.000148773193359375,0.00017547607421875,0.000560760498046875,0.000396728515625,0.005126953125,0.000858306884765625,0.005401611328125,0.001064300537109375,0.006893157958984375,0.00275421142578125,0.010395050048828125,0.024707794189453125,0.056766510009765625,0.1186981201171875,0.039825439453125,0.312042236328125,0.37129974365234375
Canon220,0.60880166,0.043912265,-2.6735902,22.677706,0.37256756,21.65988,20.581348,17.561695,16.384966,8.548903,0.02390289306640625,0.04819488525390625,0.007198333740234375,0.02996063232421875,0.022144317626953125,0.069366455078125,0.011962890625,0.033824920654296875,0.6363601684570312,0.11708450317382812,0.040775299072265625,0.036891937255859375,0.00811767578125,0.002918243408203125,0.001277923583984375,0.001338958740234375,0.000858306884765625,0.003833770751953125,0.002658843994140625,0.0199127197265625,0.003459930419921875,0.0087738037109375,0.00179290771484375,0.00272369384765625,0.00658416748046875,0.05686187744140625,0.57855224609375,0.22266769409179688,0.0263214111328125,0.038360595703125,0.007778167724609375,0.004024505615234375,0.0017852783203125,0.00099945068359375,0.000423431396484375,0.000530242919921875,0.000614166259765625,0.000804901123046875,0.00034332275390625,0.0010223388671875,0.000438690185546875,0.00780487060546875,0.00070953369140625,0.005626678466796875,0.00018310546875,0.00550079345703125,0.00018310546875,0.0004425048828125,0.00104522705078125,0.003173828125,0.01854705810546875,0.09366989135742188,0.5044021606445312,0.2752647399902344
Canon220,0.61204386,0.05701578,-2.0063553,14.943356,0.3778485,27.110374,28.284094,26.412115,20.596634,9.999236,0.03414154052734375,0.04790496826171875,0.01141357421875,0.017894744873046875,0.045658111572265625,0.09473037719726562,0.022365570068359375,0.06513595581054688,0.5811882019042969,0.07956695556640625,0.035228729248046875,0.033992767333984375,0.00775909423828125,0.002628326416015625,0.001216888427734375,0.001129150390625,0.001369476318359375,0.004688262939453125,0.005672454833984375,0.017322540283203125,0.003086090087890625,0.009464263916015625,0.00868988037109375,0.045963287353515625,0.061527252197265625,0.04912567138671875,0.4636497497558594,0.24748611450195312,0.02875518798828125,0.024417877197265625,0.006053924560546875,0.00222015380859375,0.0007171630859375,0.000415802001953125,0.0002593994140625,0.000301361083984375,0.000179290771484375,0.000370025634765625,0.000225067138671875,0.000591278076171875,0.000370025634765625,0.00548553466796875,0.000751495361328125,0.0053253173828125,0.000720977783203125,0.0049896240234375,0.000865936279296875,0.00536346435546875,0.01210784912109375,0.04282379150390625,0.10400772094726562,0.0457763671875,0.3528938293457031,0.35401153564453125
Canon220,0.5875408,0.050854076,-2.776883,21.118155,0.34779027,21.614473,21.897434,21.200068,17.884007,7.937744,0.023136138916015625,0.036376953125,0.00579833984375,0.02912139892578125,0.02985382080078125,0.1595458984375,0.01580047607421875,0.1252593994140625,0.4764213562011719,0.09868621826171875,0.022624969482421875,0.02398681640625,0.00438690185546875,0.00164794921875,0.00075531005859375,0.00151824951171875,0.00115966796875,0.0037078857421875,0.0040283203125,0.012340545654296875,0.00653839111328125,0.02336883544921875,0.021503448486328125,0.06882858276367188,0.07425689697265625,0.056243896484375,0.24718093872070312,0.4259223937988281,0.017730712890625,0.01776885986328125,0.003265380859375,0.001361846923828125,0.00030517578125,0.00045013427734375,0.000270843505859375,0.000286102294921875,0.000217437744140625,0.00032806396484375,0.000213623046875,0.000560760498046875,0.00058746337890625,0.00445556640625,0.001216888427734375,0.00402069091796875,0.00160980224609375,0.005367279052734375,0.00441741943359375,0.00835418701171875,0.02001190185546875,0.0367584228515625,0.06934738159179688,0.03220367431640625,0.14476394653320312,0.6241264343261719
Canon220,0.59742355,0.05485511,-2.322039,15.712324,0.359924,24.222694,23.913885,24.0149,21.09378,10.063176,0.027332305908203125,0.03845977783203125,0.007083892822265625,0.060306549072265625,0.03199005126953125,0.14075469970703125,0.013698577880859375,0.04802703857421875,0.5427818298339844,0.08956527709960938,0.026210784912109375,0.026683807373046875,0.00571441650390625,0.0016937255859375,0.000545501708984375,0.0009307861328125,0.001102447509765625,0.003620147705078125,0.002285003662109375,0.015972137451171875,0.004016876220703125,0.01198577880859375,0.003154754638671875,0.00518035888671875,0.008975982666015625,0.019283294677734375,0.5143203735351562,0.3483238220214844,0.020923614501953125,0.020175933837890625,0.004791259765625,0.006229400634765625,0.000858306884765625,0.000774383544921875,0.00034332275390625,0.001033782958984375,0.001316070556640625,0.00113677978515625,0.000637054443359375,0.001155853271484375,0.0003662109375,0.008453369140625,0.000732421875,0.0052490234375,0.00041961669921875,0.005062103271484375,0.00041961669921875,0.002391815185546875,0.0026397705078125,0.00537872314453125,0.0114593505859375,0.07394790649414062,0.4235801696777344,0.4005241394042969
Canon220,0.5819894,0.06383577,-2.4108486,15.133556,0.3427867,25.793652,26.046892,29.817865,23.470427,12.438431,0.036823272705078125,0.0556793212890625,0.0096893310546875,0.04625701904296875,0.048763275146484375,0.133514404296875,0.023120880126953125,0.06676483154296875,0.3931388854980469,0.186248779296875,0.040515899658203125,0.04692840576171875,0.011585235595703125,0.004383087158203125,0.001697540283203125,0.002361297607421875,0.001239776611328125,0.004734039306640625,0.005035400390625,0.022388458251953125,0.0050201416015625,0.01013946533203125,0.00348663330078125,0.007823944091796875,0.015178680419921875,0.08892822265625,0.3021812438964844,0.4263725280761719,0.03128814697265625,0.034282684326171875,0.0104827880859375,0.004100799560546875,0.00244903564453125,0.001384735107421875,0.000644683837890625,0.001132965087890625,0.000995635986328125,0.001178741455078125,0.000518798828125,0.001522064208984375,0.0009002685546875,0.007640838623046875,0.001125335693359375,0.00420379638671875,0.000370025634765625,0.0042572021484375,0.000606536865234375,0.002681732177734375,0.002773284912109375,0.00650787353515625,0.02214813232421875,0.09569549560546875,0.22864913940429688,0.5324592590332031
